70,536217.1174,16,32,48,105,96,TRUE, 3/4,-4.5,-88.5,583.5
70,74645.73517,18,20,38,105,76,TRUE, 3/4,-14.5,105.5,257.5
70,116735.7245,18,22,40,105,80,TRUE, 3/4,-12.5,61.5,667.5
70,585800.5867,18,24,42,105,84,TRUE, 3/4,-10.5,21.5,941.5
70,197961.9479,18,30,48,105,96,TRUE, 3/4,-4.5,-74.5,947.5
70,139961.5094,18,36,54,105,108,FALSE, 3/4,1.5,-134.5,-270.5
70,163241.1784,20,28,48,105,96,TRUE, 3/4,-4.5,-64.5,1207.5
70,82827.75735,20,30,40,105,90,TRUE, 3/4,-7.5,13.5,112.5
70,72017.24253,20,30,50,105,100,TRUE, 3/4,-2.5,-86.5,1037.5
70,59232.13303,24,32,40,105,96,TRUE, 3/4,-4.5,7.5,7.5
71,4.5982546355046921019*10^6,10,30,40,106.5,80,TRUE, 3/4,-13.25,26.75,160.75
71,1.7895631891904081550*10^6,14,28,42,106.5,84,TRUE, 3/4,-11.25,12.75,648.75
71,76952.91861,14,42,56,106.5,112,FALSE, 3/4,2.75,-197.25,-2767.25
71,1.8117749753787098893*10^6,16,24,40,106.5,80,TRUE, 3/4,-13.25,68.75,538.75
71,633212.4891,16,32,48,106.5,96,TRUE, 3/4,-5.25,-83.25,666.75
71,87752.51705,18,20,38,106.5,76,TRUE, 3/4,-15.25,120.75,136.75
71,163749.5419,18,22,40,106.5,80,TRUE, 3/4,-13.25,74.75,592.75
71,784519.9674,18,24,42,106.5,84,TRUE, 3/4,-11.25,32.75,908.75
71,222272.1498,18,30,48,106.5,96,TRUE, 3/4,-5.25,-69.25,1016.75
71,214340.3687,18,36,54,106.5,108,FALSE, 3/4,0.75,-135.25,-135.25
71,165562.6148,20,28,48,106.5,96,TRUE, 3/4,-5.25,-59.25,1266.75
71,97912.73093,20,30,40,106.5,90,TRUE, 3/4,-8.25,21.75,90.75
71,88919.91523,20,30,50,106.5,100,TRUE, 3/4,-3.25,-83.25,1120.75
72,5.8183806495396512528*10^6,10,30,40,108,80,TRUE, 3/4,-14,40.75,120
72,2.5243848338665862490*10^6,14,28,42,108,84,TRUE, 3/4,-12,24.75,624
72,86861.59221,14,42,56,108,112,FALSE, 3/4,2,-199.25,-2568
72,2.1509325390109578444*10^6,16,24,40,108,80,TRUE, 3/4,-14,82.75,456
72,835933.359,16,32,48,108,96,TRUE, 3/4,-6,-77.25,744
72,198093.5543,18,22,40,108,80,TRUE, 3/4,-14,88.75,504
72,961089.7629,18,24,42,108,84,TRUE, 3/4,-12,44.75,864
72,260140.4191,18,30,48,108,96,TRUE, 3/4,-6,-63.25,1080
72,66487.53593,20,24,44,108,88,TRUE, 3/4,-10,10.75,1176
72,187218.4784,20,28,48,108,96,TRUE, 3/4,-6,-53.25,1320
72,131928.7628,20,30,40,108,90,TRUE, 3/4,-9,30.75,60
72,118082.9787,20,30,50,108,100,TRUE, 3/4,-4,-79.25,1200
73,8.2049232402680567948*10^6,10,30,40,109.5,80,TRUE, 3/4,-14.75,55.5,64.5
73,3.1489387012250715586*10^6,14,28,42,109.5,84,TRUE, 3/4,-12.75,37.5,586.5
73,116917.5742,14,42,56,109.5,112,FALSE, 3/4,1.25,-200.5,-2367.5
73,2.6680944068176851400*10^6,16,24,40,109.5,80,TRUE, 3/4,-14.75,97.5,358.5
73,902696.0166,16,32,48,109.5,96,TRUE, 3/4,-6.75,-70.5,814.5
73,260091.5701,18,22,40,109.5,80,TRUE, 3/4,-14.75,103.5,400.5
73,1.3955953428932051381*10^6,18,24,42,109.5,84,TRUE, 3/4,-12.75,57.5,806.5
73,324568.5591,18,30,48,109.5,96,TRUE, 3/4,-6.75,-56.5,1136.5
73,248362.0871,18,36,54,109.5,108,TRUE, 3/4,-0.75,-134.5,134.5
73,85826.25458,20,24,44,109.5,88,TRUE, 3/4,-10.75,21.5,1154.5
73,235631.1545,20,28,48,109.5,96,TRUE, 3/4,-6.75,-46.5,1366.5
73,214688.0174,20,30,40,109.5,90,TRUE, 3/4,-9.75,40.5,19.5
73,182962.7228,20,30,50,109.5,100,TRUE, 3/4,-4.75,-74.5,1274.5
73,62987.54832,20,40,60,109.5,120,FALSE, 3/4,5.25,-154.5,-1165.5
73,74795.09489,24,30,54,109.5,108,TRUE, 3/4,-0.75,-98.5,1394.5
74,4.6514250902175938827*10^6,14,28,42,111,84,TRUE, 3/4,-13.5,51,535.5
74,128726.0464,14,42,56,111,112,FALSE, 3/4,0.5,-201,-2166.5
74,3.8723837480969744265*10^6,16,24,40,111,80,TRUE, 3/4,-15.5,113,245.5
74,1.0535297460313332900*10^6,16,32,48,111,96,TRUE, 3/4,-7.5,-63,877.5
74,78203.0023,16,48,64,111,128,FALSE, 3/4,8.5,-223,-5922.5
74,409936.8624,18,22,40,111,80,TRUE, 3/4,-15.5,119,281.5
74,2.0005773001453281394*10^6,18,24,42,111,84,TRUE, 3/4,-13.5,71,735.5
74,536070.251,18,30,48,111,96,TRUE, 3/4,-7.5,-49,1185.5
74,328259.6285,18,36,54,111,108,TRUE, 3/4,-1.5,-133,267.5
74,92743.13893,20,24,44,111,88,TRUE, 3/4,-11.5,33,1121.5
74,353263.3592,20,28,48,111,96,TRUE, 3/4,-7.5,-39,1405.5
74,201210.6527,20,30,50,111,100,TRUE, 3/4,-5.5,-69,1343.5
74,74838.65645,20,40,60,111,120,FALSE, 3/4,4.5,-159,-1006.5
74,115661.2207,24,30,54,111,108,TRUE, 3/4,-1.5,-97,1491.5
74,83170.46154,24,32,48,111,104,TRUE, 3/4,-3.5,-39,585.5
74,83170.46154,24,32,56,111,112,FALSE, 3/4,0.5,-111,1253.5
75,2.6947162107103030055*10^6,12,36,48,112.5,96,TRUE, 3/4,-8.25,-94.75,92.25
75,8.8991454078871330549*10^6,14,28,42,112.5,84,TRUE, 3/4,-14.25,65.25,470.25
75,5.9552810886877541876*10^6,16,24,40,112.5,80,TRUE, 3/4,-16.25,129.25,116.25
75,1.4226360967800235454*10^6,16,32,48,112.5,96,TRUE, 3/4,-8.25,-54.75,932.25
75,83740.78062,16,48,64,112.5,128,FALSE, 3/4,7.75,-230.75,-5691.75
75,585351.656,18,22,40,112.5,80,TRUE, 3/4,-16.25,135.25,146.25
75,2.5033609093032596904*10^6,18,24,42,112.5,84,TRUE, 3/4,-14.25,85.25,650.25
75,684574.0437,18,30,48,112.5,96,TRUE, 3/4,-8.25,-40.75,1226.25
75,518583.1077,18,36,54,112.5,108,TRUE, 3/4,-2.25,-130.75,398.25
75,80104.51813,20,22,42,112.5,84,TRUE, 3/4,-14.25,89.25,686.25
75,140214.2204,20,24,44,112.5,88,TRUE, 3/4,-12.25,45.25,1076.25
75,424675.7938,20,28,48,112.5,96,TRUE, 3/4,-8.25,-30.75,1436.25
75,227436.4241,20,30,50,112.5,100,TRUE, 3/4,-6.25,-62.75,1406.25
75,92421.30331,20,40,60,112.5,120,FALSE, 3/4,3.75,-162.75,-843.75
75,181414.9997,24,30,54,112.5,108,TRUE, 3/4,-2.25,-94.75,1586.25
75,135362.3618,24,32,48,112.5,104,TRUE, 3/4,-4.25,-34.75,620.25
75,121672.1792,24,32,56,112.5,112,TRUE, 3/4,-0.25,-110.75,1364.25
76,3.0550262025645157246*10^6,12,36,48,114,96,TRUE, 3/4,-9,-85.75,178
76,9.8123825962587119260*10^6,14,28,42,114,84,TRUE, 3/4,-15,80.25,390
76,1.9943620251336922257*10^6,16,32,48,114,96,TRUE, 3/4,-9,-45.75,978
76,92181.11551,16,48,64,114,128,FALSE, 3/4,7,-237.75,-5454
76,3.1386178259619278960*10^6,18,24,42,114,84,TRUE, 3/4,-15,100.25,550
76,743378.3813,18,30,48,114,96,TRUE, 3/4,-9,-31.75,1258
76,717012.7646,18,36,54,114,108,TRUE, 3/4,-3,-127.75,526
76,93196.30536,20,22,42,114,84,TRUE, 3/4,-15,104.25,582
76,193218.9901,20,24,44,114,88,TRUE, 3/4,-13,58.25,1018
76,450702.7215,20,28,48,114,96,TRUE, 3/4,-9,-21.75,1458
76,276312.6083,20,30,50,114,100,TRUE, 3/4,-7,-55.75,1462
76,129407.3715,20,40,60,114,120,FALSE, 3/4,3,-165.75,-678
76,73466.38432,22,26,48,114,96,TRUE, 3/4,-9,-15.75,1578
76,227826.4815,24,30,54,114,108,TRUE, 3/4,-3,-91.75,1678
76,195845.6342,24,32,48,114,104,TRUE, 3/4,-5,-29.75,650
76,141507.8435,24,32,56,114,112,TRUE, 3/4,-1,-109.75,1474
76,77149.15123,24,40,64,114,128,FALSE, 3/4,7,-141.75,-462
77,3.1812062344860056871*10^6,12,36,48,115.5,96,TRUE, 3/4,-9.75,-76,254
77,1.1599971155322317036*10^7,14,28,42,115.5,84,TRUE, 3/4,-15.75,96,294
77,2.7036056416949472012*10^6,16,32,48,115.5,96,TRUE, 3/4,-9.75,-36,1014
77,97246.55362,16,48,64,115.5,128,FALSE, 3/4,6.25,-244,-5210
77,4.7789035862110814054*10^6,18,24,42,115.5,84,TRUE, 3/4,-15.75,116,434
77,1.0263644998424120089*10^6,18,30,48,115.5,96,TRUE, 3/4,-9.75,-22,1280
77,828125.6385,18,36,54,115.5,108,TRUE, 3/4,-3.75,-124,650
77,124335.4847,20,22,42,115.5,84,TRUE, 3/4,-15.75,120,462
77,242280.6264,20,24,44,115.5,88,TRUE, 3/4,-13.75,72,946
77,565273.2709,20,28,48,115.5,96,TRUE, 3/4,-9.75,-12,1470
77,453719.499,20,30,50,115.5,100,TRUE, 3/4,-7.75,-48,1510
77,221500.6644,20,40,60,115.5,120,FALSE, 3/4,2.25,-168,-510
77,100219.815,22,26,48,115.5,96,TRUE, 3/4,-9.75,-6,1584
